,Kabupaten Bangkalan,Kabupaten Banyuwangi,Kabupaten Blitar,Kabupaten Bojonegoro,Kabupaten Bondowoso,Kabupaten Gresik,Kabupaten Jember,Kabupaten Jombang,Kabupaten Kediri,Kabupaten Lamongan,Kabupaten Lumajang,Kabupaten Madiun,Kabupaten Magetan,Kabupaten Malang,Kabupaten Mojokerto,Kabupaten Nganjuk,Kabupaten Ngawi,Kabupaten Pacitan,Kabupaten Pamekasan,Kabupaten Pasuruan,Kabupaten Ponorogo,Kabupaten Probolinggo,Kabupaten Sampang,Kabupaten Sidoarjo,Kabupaten Situbondo,Kabupaten Sumenep,Kabupaten Trenggalek,Kabupaten Tuban,Kabupaten Tulungagung,Kota Batu,Kota Blitar,Kota Kediri,Kota Madiun,Kota Malang,Kota Mojokerto,Kota Pasuruan,Kota Probolinggo,Kota Surabaya
2017-01-31,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-02-28,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-03-31,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-04-30,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-05-31,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-06-30,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-07-31,0.5374263412450953,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4136620378521947,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2852855167625968
2017-08-31,0.5003792432866799,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.4007694908126154,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2570988491715023
2017-09-30,0.4645272130043425,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3882928323872161,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2298214289220561
2017-10-31,0.4274801150459271,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3754002853476369,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.2016347613309616
2017-11-30,0.3916280847635897,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3629236269222376,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.1743573410815153
2017-12-31,0.3545809868051744,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3500310798826583,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.1461706734904209
2018-01-31,0.317533888846759,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3371385328430791,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.1179840058993264
2018-02-28,0.2840719939165775,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3254936516460397,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.0925250803331766
2018-03-31,0.2470248959581621,0.5341583953543924,0.5207755494878932,0.4816169140410585,0.4912565357158202,0.3126011046064605,0.6337834640707949,0.6113643997524454,0.6027681215956993,0.2967424163428835,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.5034639848110477,0.4640833098314326,0.5700149188809965,0.6597668252254355,0.4726703027631093,0.431000800664135,0.2152295481885036,0.6912540954967731,0.6186677768721154,0.4699372134673408,0.2934922554292465,0.5493129609926135,0.4816771257060478,0.6289949591327688,0.5515679071621011,0.5387751149017325,0.3105862741972972,0.3245361604229272,0.5633061566428719,0.3022033661489375,0.3561911413331136,0.4177922675936593,0.3639099985620835,0.4882581640685665,0.0643384127420822
2018-04-30,0.5779966377468196,0.5341583953543924,0.7905716879404827,0.4862283295764167,0.4912565357158202,0.4388552805814242,0.6337834640707949,0.5855572618349105,0.5739746548814865,0.3403244112823452,0.0626913279052561,0.4886251373383705,0.2549389601281405,0.7145576241775666,0.3895431562127375,0.5324526621885054,0.5958375972011726,0.4499751478275536,0.431000800664135,0.3447792339986278,0.6560464673307183,0.6186677768721154,0.4699372134673408,0.3171387384221611,0.5493129609926135,0.4816771257060478,0.4961670355468802,0.5299680269513648,0.5592704423617687,0.5003619764747723,0.2941851375589562,0.5616201294100752,0.3022033661489375,0.412851697257253,0.4007340077133508,0.3639099985620835,0.4882581640685665,0.265632816232127
2018-05-31,0.4995506466604483,0.5724953960487879,0.6154817305208209,0.4909934589629536,0.6670957342291928,0.3917630157326156,0.7135636937032457,0.5588898859867912,0.5442214059434667,0.3853591393864556,0.6719469657948378,0.4886251373383705,0.2549389601281405,0.7107500805617301,0.3125183308067525,0.4936383302729313,0.5297773949094342,0.4265234877274794,0.3447002977685403,0.4786472426690895,0.6196652515591283,0.6186677768721154,0.429087453494078,0.3415734375148396,0.5857380403504759,0.4416414865948512,0.3589115145081287,0.5076481507336039,0.5804489474038063,0.69646353549483,0.2628224139328529,0.5598779012695188,0.3022033661489375,0.4714009383788639,0.3831071391703654,0.3639099985620835,0.4882581640685665,0.1970107107605939
2018-06-30,0.4929647910642435,0.5362102854612769,0.4739773653200452,0.4956048744983118,0.6475056087832167,0.4060271384415118,0.6398818577873818,0.5330827480692564,0.515427939229254,0.4289411343259174,0.7275845387498403,0.4886251373383705,0.2549389601281405,0.5431431775832654,0.4738503896904945,0.4560760735804402,0.4658481668851713,0.4038283327919237,0.3616230189906029,0.6078249254706632,0.5844576233930735,0.5992066069774924,0.4415194513483263,0.412439989080901,0.5718767129307434,0.5309173077211016,0.2260835909222402,0.4860482705228676,0.2465314236586736,0.6724001160499405,0.2324713910688819,0.5581918740367221,0.3022033661489375,0.2896274399368085,0.366048879290057,0.4455513865062126,0.4769358569838454,0.2785784982218504
2018-07-31,0.4861594069481654,0.4987156711875156,0.422761110671959,0.5003700038848486,0.6272624791557082,0.3268939506369385,0.5637439606743225,0.506415372221137,0.4856746902912341,0.4739758624300278,0.6624307233486675,0.4886251373383705,0.2549389601281405,0.4949759403972112,0.3846246901057478,0.4172617416648661,0.399787964593433,0.3862761678813484,0.3791098309200675,0.5743107052601214,0.4352396015099349,0.5790967314197152,0.4543658491310495,0.3938613101963588,0.5575533412636863,0.5313054851852098,0.3926670985081876,0.4637283943051067,0.3391063153424598,0.5965908288248124,0.2011086674427785,0.5564496458961655,0.3022033661489375,0.2841414691947723,0.3484220107470716,0.4139833315021992,0.465236139662967,0.2298856758218103
2018-08-31,0.5094802110021251,0.4612210569137543,0.3545469872936375,0.4870102449906882,0.6070193495281996,0.31648059054216,0.4876060635612632,0.4797479963730176,0.4704602093868109,0.4548997224585409,0.5972769079474946,0.4515963035370175,0.2603852033404213,0.4520888617972176,0.3814190479743037,0.4009794496888905,0.4068978193232428,0.3311437444354878,0.3965966428495322,0.5407964850495796,0.3993995011984074,0.5589868558619381,0.4672122469137728,0.3752826313118166,0.5432299695966293,0.5316936626493182,0.3455352689307936,0.4630184841709365,0.3321985586701966,0.5207815415996842,0.1697459438166752,0.5218271121464595,0.2931867197235723,0.2786554984527362,0.3307951422040862,0.3824152764981858,0.4535364223420886,0.2205614359028832
2018-09-30,0.5320487310543442,0.4249359463262434,0.2885333195081652,0.4740814460608555,0.5874292240822235,0.3064031452891485,0.4139242276453994,0.4539408584554827,0.455736518188982,0.436438941840973,0.5342248285270047,0.4157619482453856,0.2656557612877898,0.410585237345611,0.3783168136535513,0.3852223929379463,0.4137783239004782,0.2777897862620743,0.4135193640715948,0.5083633687167971,0.3647155331549936,0.5395256859673151,0.4796442447680211,0.3573032646493564,0.5293686421768966,0.5320693182597456,0.2999238209526705,0.4623314743636751,0.3255136328583291,0.4474177152527859,0.1393949209527042,0.4883214343241634,0.2844609328603156,0.2733464945088302,0.3137368823237778,0.3518655458491405,0.4422141152573675,0.2115379779168248
2018-10-31,0.5553695351083039,0.3874413320524822,0.2203191961298437,0.4607216871666951,0.5671860944547149,0.2959897851943699,0.3377863305323401,0.4272734826073634,0.4405220372845588,0.417362801869486,0.4690710131258318,0.3787331144440327,0.2711020045000706,0.3676981587456174,0.3751111715221072,0.3689401009619707,0.4208881786302881,0.2226573628162136,0.4310061760010595,0.4748491485062552,0.3288754328434661,0.5194158104095379,0.4924906425507444,0.3387245857648142,0.5150452705098396,0.5324574957238538,0.2527919913752766,0.4616215642295049,0.318605876186066,0.3716084280276577,0.1080321973266008,0.4536989005744575,0.2754442864349504,0.2678605237667941,0.2961100137807924,0.3202974908451271,0.430514397936489,0.2022137379978978
2018-11-30,0.577938055160523,0.3511562214649713,0.1543055283443713,0.4477928882368625,0.547595969008739,0.2859123399413585,0.2641044946164763,0.4014663446898285,0.4257983460867299,0.3989020212519181,0.406018933705342,0.3428987591524008,0.2763725624474392,0.3261945342940108,0.3720089372013548,0.3531830442110265,0.4277686832075234,0.1693034046428001,0.4479288972231221,0.4424160321734727,0.2941914648000524,0.4999546405149149,0.5049226404049927,0.320745219102354,0.501183943090107,0.5328331513342812,0.2071805433971534,0.4609345544222434,0.3119209503741985,0.2982446016807595,0.0776811744626298,0.4201932227521613,0.2667184995716938,0.2625515198228881,0.279051753900484,0.2897477601960819,0.419192090851768,0.1931902800118394
2018-12-31,0.6012588592144827,0.31366160719121,0.0860914049660499,0.4344331293427021,0.5273528393812303,0.27549897984658,0.1879665975034171,0.3747989688417092,0.4105838651823067,0.3798258812804312,0.3408651183041691,0.3058699253510479,0.28181880565972,0.2833074556940172,0.3688032950699108,0.3369007522350509,0.4348785379373333,0.1141709811969395,0.4654157091525868,0.4089018119629309,0.2583513644885249,0.4798447649571378,0.5177690381877159,0.3021665402178118,0.48686057142305,0.5332213287983895,0.1600487138197595,0.4602246442880733,0.3050131937019354,0.2224353144556313,0.0463184508365265,0.3855706890024554,0.2577018531463286,0.257065549080852,0.2614248853574986,0.2581797051920685,0.4074923735308896,0.1838660400929124
2019-01-31,0.4494095121898823,0.2709094537824727,0.3788369509658025,0.4712308926911907,0.2349799358366041,0.321378115829689,0.3345407271006258,0.5022446801360464,0.5138261816028725,0.4014355611298806,0.2405182562471289,0.3882640952587004,0.3177438366502724,0.2856482422831603,0.4440425784154942,0.4703059457123074,0.4491079564085315,0.3402824976316863,0.3272190593755964,0.2466766923357872,0.3689788151520465,0.2126825575533053,0.487789389495683,0.2342286321435435,0.2506072882894546,0.3080233811791427,0.4203367043687616,0.4629556317527541,0.3834881045121024,0.1843108729827885,0.2723628683044728,0.4477373129331629,0.1919328985507423,0.2878959494806299,0.3523291595129448,0.3244130704598491,0.1466618937847733,0.1205113016269865
2019-02-28,0.3130268008183651,0.3419777268142133,0.3603636354002353,0.3853975698260281,0.3190459042408928,0.2349373606051263,0.3105263441897447,0.4283470614208172,0.3861320251951891,0.3833382151902741,0.1903125337164679,0.5170474854095999,0.3054467049773189,0.2176568974383983,0.2926680345959762,0.4677220895134065,0.4216981058749645,0.3130999174755755,0.3001395750133085,0.1985084665471254,0.4054746428649375,0.1965661479251657,0.2630874301087812,0.2273807930618802,0.3652305428553309,0.2587440031568457,0.310364401722067,0.349568283779186,0.3698656984816175,0.0707281200857206,0.2470449334743151,0.3458327513390924,0.3408507646602617,0.200146868902575,0.2150152330939617,0.1834212025919136,0.2543206028104783,0.0847695578499905
2019-03-31,0.1517202926160648,0.3958149344136825,0.3467005025370283,0.4130837419497496,0.2566539153177458,0.2037898168270331,0.4292665665768294,0.4505140271829164,0.4459536863887016,0.3180811261775322,0.2259838865371794,0.5176891776764038,0.3461259384001093,0.3415441616557537,0.3472102760153879,0.4240655710482896,0.3549866975717422,0.2229035401684042,0.2006036248003594,0.2550741817596358,0.3686692843093888,0.2506944376007268,0.2205308487193178,0.2299129693190693,0.2518868141779134,0.2878889695996062,0.3490486167653773,0.3734032244750777,0.3571772921300393,0.1114000908453163,0.2196500169497517,0.4802095897900314,0.3028884856661232,0.3164528405342852,0.3325652682900128,0.1757977246020612,0.3087214071464995,0.0858631278628475
2019-04-30,0.2614336739718683,0.4095732490294603,0.3069989048082501,0.2663947390142984,0.3608949109647518,0.2268659911256304,0.4303550414491316,0.3056604357064279,0.4098954238356092,0.2879660960354395,0.4812691340685805,0.1814516308034421,0.2769828882634649,0.3764103259793729,0.2424455863848975,0.3258364017133282,0.2150572095288686,0.4037540819850814,0.2409586383516666,0.2760965992315474,0.3090698354029817,0.4143009007164534,0.2433636712519954,0.1968750844824412,0.3710783824263811,0.2928871808489647,0.3969795912482176,0.2784975205518464,0.3291126489942608,0.1155825203724111,0.1854493019502894,0.3950148618584674,0.082874439830703,0.2555506232404886,0.2197494249173953,0.1993981611448648,0.3786553875781025,0.0963737157429519
2019-05-31,0.3698460339631032,0.218216965127159,0.3721134938938135,0.5306597882297093,0.4856589452029469,0.3056904206912621,0.3899330843333198,0.4183337320768756,0.4525069740988913,0.4105075416258475,0.3488889413016978,0.6025097571093783,0.5900217900222029,0.4028095663257171,0.3499548082898324,0.5378925113390369,0.6362312928748571,0.5572693170715249,0.3653606786854437,0.3850322059092013,0.5516846989135245,0.4519590385819801,0.3405272235032099,0.2555553817322557,0.5645287304331073,0.3851823240529899,0.3041097856331429,0.4900433799335116,0.2647626762603751,0.2182291749335765,0.2772325304180051,0.4127972619069742,0.3175678701879357,0.2443551810932131,0.2634862751727653,0.2740409106321482,0.4374346204031233,0.2289616403086657
2019-06-30,0.3373527681991207,0.3994005337274877,0.3193110634840452,0.4708257994310157,0.6711900277522374,0.3041033855118191,0.6172650437231945,0.5184338896695927,0.5557472327697287,0.358876278304908,0.5732354374835964,0.5810903228317343,0.5290991884420558,0.5446011540455621,0.4536241292067011,0.5283117529651535,0.5326131475908974,0.514477340930071,0.3280642199043084,0.5173267970250485,0.5366956386140308,0.5747969249444426,0.3129930383870057,0.3563899663486953,0.6476026262356287,0.3142808546035828,0.2459722167324254,0.4209923731549208,0.2337427172166724,0.5727642712839169,0.1654845429525467,0.4857847704007706,0.4758919655954882,0.4007491118606155,0.3342000913317275,0.3806571247927003,0.4862587245710378,0.2111631505179443
2019-07-31,0.3086875986575766,0.151970782285023,0.3214063576620137,0.4221222015778928,0.393694966561994,0.2609805762211621,0.2211524425824293,0.3768415424251956,0.4355350975752287,0.3235399875867058,0.141538996092008,0.4683964491882446,0.4661074831531815,0.370147783469669,0.3019208294232534,0.4764228361212584,0.4405907045749017,0.5521319874040211,0.2796981817300386,0.3921709821528849,0.4903611333256277,0.4029104205395918,0.232913827582283,0.3266115315711549,0.4475942808215575,0.3069936879856842,0.22724475755099,0.38114052813643,0.2007569034634295,0.3232781393618146,0.2773548813906181,0.367124730793853,0.3755484048989446,0.2224265109293987,0.2288756560635229,0.3466750911024055,0.4915585525767101,0.2031650764997812
2019-08-31,0.3027036567878549,0.1356792510748052,0.3368927104344205,0.3540943475227264,0.4826229116607773,0.2508165539893248,0.2684998083557031,0.4144539421511485,0.4494547077394732,0.2968229545441582,0.2571373491884,0.3692169396206423,0.4116216573134056,0.3150128001335456,0.3181948932408319,0.407806449201123,0.4096750437145966,0.3202659660553936,0.2984030634494296,0.4103081916804507,0.3370144323037181,0.4717325275146419,0.2813944033923042,0.3640771267318929,0.4698119197173234,0.2903386620556407,0.2212012181247805,0.3027637351499978,0.2660823017093981,0.3624754898577965,0.2398632276865912,0.3785869233286319,0.3028350639345484,0.2360269829185621,0.3150873909035611,0.34523050679287,0.4524149360688417,0.1912952830981443
2019-09-30,0.2180763374435298,0.1870481103616716,0.2989662216211526,0.2676010321176106,0.4615776189764586,0.226940217713457,0.3093427561217198,0.3650240437052642,0.4170781395297238,0.2437201284081623,0.2249723236926599,0.372704870956084,0.4422907404606579,0.2512316897436989,0.2977588837349684,0.4239254183163199,0.4177189955055716,0.3452332825951988,0.2703058475093542,0.3014928892572448,0.3378452610368994,0.4158602572017891,0.221308725213702,0.3267654579797205,0.4249375974891066,0.2499231889337986,0.2651767540497501,0.2630040960187521,0.2341901530411214,0.3101497601561939,0.2274159956871389,0.3235795929546727,0.3453410093579681,0.227532846189454,0.3275743087873046,0.3398580806492137,0.4085215757154777,0.1824570408148994
2019-10-31,0.2930400029532922,0.4129167491284492,0.3312072261439131,0.2477132109341394,0.4646303571882662,0.2037533051693014,0.4583955408153376,0.3764049086813243,0.4196128687267459,0.2134615860998356,0.4775656732987703,0.3697044777460378,0.3703060763084076,0.4150979907682678,0.3486834268823301,0.3735415725737676,0.3486357965366943,0.2629300628901159,0.2576887656034498,0.3928539318339096,0.310914522792301,0.4530877451915038,0.241851913043597,0.298627354940901,0.4299034414432964,0.2698043377675518,0.3073672231243073,0.2366387854611563,0.2708595306985276,0.3828636130742924,0.2202608049752304,0.3323198366712949,0.3035737861055715,0.3072674754570678,0.2993904527392148,0.3354938608284686,0.4150568988166624,0.1846758315096859
2019-11-30,0.15116770368806,0.2680876626619589,0.2813207480165144,0.2684752703104396,0.3377585679900308,0.1500263835319352,0.372306553271872,0.3217139828514496,0.3846702172308459,0.2011706268222701,0.3987028436063287,0.2561856043460331,0.269095355596234,0.3150971754396001,0.2885771838610889,0.3041441678296111,0.3142907359336305,0.2406261703056541,0.1439320106324876,0.3275046143336174,0.2866470466653658,0.3304270685697099,0.1861646757432578,0.2388939603686777,0.3060442451200827,0.1573942903489814,0.3004195641334337,0.2297085497687644,0.2826901427550335,0.2386439325484909,0.2363364602819461,0.3305077015232084,0.1592780773928354,0.2677248001697914,0.287177025036304,0.3312039406058645,0.3976374459991053,0.122947933951735
